id,trial,subject_id,cond1,cond2,cond3,cond4,cond5,gender,age,specialty,degree,practice_type,years_practice,hours,responder,dv,cond
56,5,195,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,female,35,Family medicine,MD,Academic,6,8,responders,0,0
56,6,195,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,female,35,Family medicine,MD,Academic,6,8,responders,0,0
56,7,195,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,female,35,Family medicine,MD,Academic,6,8,responders,0,0
57,1,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
57,2,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,1,1
57,3,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
57,4,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
57,5,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
57,6,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
57,7,196,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,female,41,Family medicine,MD,Academic,10,8,responders,0,1
58,1,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
58,2,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,1,0
58,3,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
58,4,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
58,5,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
58,6,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
58,7,197,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,male,40,Family medicine,MD,Academic,6,8,responders,0,0
59,1,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,2,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,3,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,4,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,5,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,6,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
59,7,198,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,49,Family medicine,MD,Academic,20,20,responders,0,0
60,1,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,0,0
60,2,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,1,0
60,3,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,0,0
60,4,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,0,1
60,5,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,0,1
60,6,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,1,1
60,7,200,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,60,Family medicine,MD,Academic,28,10,responders,0,1
61,1,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,0,0
61,2,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,1,0
61,3,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,1,0
61,4,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,0,1
61,5,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,1,1
61,6,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,0,1
61,7,202,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,male,56,Family medicine,MD,Academic,25,10,responders,1,1
62,1,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,0,1
62,2,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,1,1
62,3,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,0,1
62,4,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,0,0
62,5,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,0,0
62,6,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,1,0
62,7,204,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,45,Family medicine,MD,Academic,20,12,responders,1,0
63,1,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,1,1
63,2,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,,1
63,3,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,0,1
63,4,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,0,0
63,5,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,0,0
63,6,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,0,0
63,7,205,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,female,39,Family medicine,MD,Academic,10,24,responders,0,0
64,1,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,0,0
64,2,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,1,0
64,3,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,0,0
64,4,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,1,1
64,5,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,0,1
64,6,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,0,1
64,7,207,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,34,Family medicine,MD,Academic,5,8,responders,0,1
65,1,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,0
65,2,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,0
65,3,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,0,0
65,4,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,1
65,5,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,1
65,6,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,1
65,7,208,OTC unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,male,56,Family medicine,MD,Academic,30,40,responders,1,1
66,1,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,1,1
66,2,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,1,1
66,3,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,0,1
66,4,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,0,1
66,5,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,1,1
66,6,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,0,1
66,7,209,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,reverse ordering,male,48,Family medicine,MD,Academic,28,32,responders,1,1
67,1,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,0,0
67,2,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,1,0
67,3,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,0,0
67,4,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,0,0
67,5,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,1,0
67,6,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,1,0
67,7,210,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block first,regular ordering,female,41,Family medicine,MD,Academic,11,14,responders,0,0
68,1,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,0,1
68,2,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,0,1
68,3,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,0,1
68,4,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,0,1
68,5,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,1,1
68,6,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,1,1
68,7,211,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block second,regular ordering,female,45,Family medicine,MD,Academic,17,2,responders,1,1
69,1,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,0,0
69,2,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,1,0
69,3,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,0,0
69,4,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,0,1
69,5,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,1,1
69,6,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,1,1
69,7,213,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,20,12,responders,0,1
70,1,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,0,0
70,2,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,1,0
70,3,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,0,0
70,4,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,1,0
70,5,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,1,0
70,6,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,1,0
70,7,220,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,57,Family medicine,MD,Private,20,20,responders,1,0
71,1,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,1,0
71,2,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,0,0
71,3,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,0,0
71,4,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,0,0
71,5,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,1,0
71,6,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,1,0
71,7,221,OTC unpacked,Narrow unpacked,grouping on top,OTC block second,reverse ordering,female,43,Family medicine,MD,Private,10,29,responders,0,0
72,1,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,0,0
72,2,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,1,0
72,3,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,0,0
72,4,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,1,1
72,5,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,1,1
72,6,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,1,1
72,7,226,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,male,44,Family medicine,MD,Private,15,50,responders,1,1
73,1,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,0,1
73,2,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,1,1
73,3,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,0,1
73,4,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,1,0
73,5,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,1,0
73,6,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,1,0
73,7,227,Antibiotics unpacked,Narrow unpacked,grouping on top,OTC block first,regular ordering,female,31,Other,PA,Private,5,35,responders,1,0
74,1,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,0,1
74,2,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,1,1
74,3,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,0,1
74,4,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,0,0
74,5,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,1,0
74,6,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,1,0
74,7,229,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,47,Family medicine,MD,Private,18,32,responders,0,0
75,1,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,0,0
75,2,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,1,0
75,3,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,0,0
75,4,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,0,1
75,5,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,1,1
75,6,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,0,1
75,7,230,OTC unpacked,Broad unpacked,grouping on top,OTC block second,regular ordering,female,48,Family medicine,NP,Private,19,18,responders,0,1
76,1,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,0,1
76,2,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,1,1
76,3,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,0,1
76,4,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,0,1
76,5,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,1,1
76,6,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,0,1
76,7,231,Antibiotics unpacked,Broad unpacked,grouping on top,OTC block first,regular ordering,female,47,Family medicine,MD,Private,16,45,responders,1,1
77,1,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,0,1
77,2,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,1,1
77,3,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,0,1
77,4,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,0,0
77,5,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,0,0
77,6,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,0,0
77,7,232,Antibiotics unpacked,Narrow unpacked,grouping on bottom,OTC block second,regular ordering,female,43,Family medicine,MD,Private,15,30,responders,1,0
78,1,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,0,0
78,2,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,1,0
78,3,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,0,0
78,4,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,1,1
78,5,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,1,1
78,6,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,1,1
78,7,237,OTC unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,,Family medicine,MD,Private,43,40,responders,1,1
79,1,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,1,0
79,2,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,0,0
79,3,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,0,0
79,4,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,1,0
79,5,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,0,0
79,6,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,1,0
79,7,242,OTC unpacked,Narrow unpacked,grouping on top,OTC block first,reverse ordering,male,53,Family medicine,MD,Private,24,20,responders,1,0
80,1,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,0,0
80,2,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,1,0
80,3,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,0,0
80,4,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,1,0
80,5,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,1,0
80,6,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,1,0
80,7,246,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,43,Family medicine,MD,Private,15,35,responders,0,0
81,1,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,0,0
81,2,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,0,0
81,3,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,0,0
81,4,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,0,1
81,5,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,1,1
81,6,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,1,1
81,7,248,OTC unpacked,Broad unpacked,grouping on top,OTC block first,reverse ordering,female,50,Family medicine,MD,Private,21,32,responders,1,1
82,1,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,0,1
82,2,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,0,1
82,3,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,0,1
82,4,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,1,1
82,5,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,1,1
82,6,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,1,1
82,7,251,Antibiotics unpacked,Broad unpacked,grouping on bottom,OTC block first,reverse ordering,male,46,Family medicine,MD,Private,15,24,responders,1,1
83,1,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,0,0
83,2,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,0,0
83,3,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,0,0
83,4,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,1,1
83,5,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,0,1
83,6,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,0,1
83,7,255,OTC unpacked,Broad unpacked,grouping on top,OTC block second,reverse ordering,male,59,Family medicine,MD,Private,30,35,responders,1,1
84,1,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,1,0
84,2,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,1,0
84,3,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,1,0
84,4,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,,0
84,5,260,OTC unpacked,Narrow unpacked,grouping on bottom,OTC block second,reverse ordering,male,40,Other,PA,FQHC,10,40,responders,,0
